[Ano],[Mês/Ano],[Estado],[Bacia],[Campo],[Poço],[Ambiente],[Instalação],[Produção de Óleo (m³)],[Produção de Condensado (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-38D-RJS,MAR,PLATAFORMA DE PAMPO 1,"1.631,50","0,00","138,366","0,000","4.144,38",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-40DP-RJS,MAR,PLATAFORMA DE PAMPO 1,"6.313,97","0,00","502,367","0,000","27.802,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-41HP-RJS,MAR,PLATAFORMA DE PAMPO 1,"2.093,04","0,00","110,436","0,000","22.248,68",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-42DP-RJS,MAR,PLATAFORMA DE PAMPO 1,"2.237,11","0,00","541,304","0,000","27.785,98",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-50HP-RJS,MAR,PLATAFORMA DE PAMPO 1,"1.659,98","0,00","112,248","0,000","22.145,49",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-55DP-RJS,MAR,PLATAFORMA DE PAMPO 1,"3.437,54","0,00","501,627","0,000","11.973,82",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAMPO,7-PM-9D-RJS,MAR,PLATAFORMA DE PAMPO 1,"6.167,43","0,00","771,280","0,000","63.890,39",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-16HP-RJS,MAR,Plataforma 3R-2,"3.741,99","0,00","94,087","0,000","403,23",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-17H-RJS,MAR,Plataforma 3R-2,"7.571,52","0,00","167,885","0,000","37,61",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-22HP-RJS,MAR,Plataforma 3R-3,"9.617,44","0,00","391,517","0,000","1.070,32",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-37HP-RJS,MAR,Plataforma 3R-3,"17.039,56","0,00","1.179,265","0,000","68.164,84",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-50HP-RJS,MAR,Plataforma 3R-2,"9.930,90","0,00","331,068","0,000","9.197,90",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-51HP-RJS,MAR,Plataforma 3R-2,"28.542,22","0,00","905,035","0,000","2.633,75",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-10D-RJS,MAR,PLATAFORMA DE PARGO 1A,"1.631,40","0,00","49,692","0,000","17.995,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-12D-RJS,MAR,PLATAFORMA DE PARGO 1A,"1.525,12","0,00","30,105","0,000","6.341,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-14D-RJS,MAR,PLATAFORMA DE PARGO 1A,"446,13","0,00","20,070","0,000","18.969,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-16D-RJS,MAR,PLATAFORMA DE PARGO 1A,"80,07","0,00","7,024","0,000","3.479,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-17D-RJS,MAR,PLATAFORMA DE PARGO 1A,"319,10","0,00","46,471","0,000","454,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-19D-RJS,MAR,PLATAFORMA DE PARGO 1A,"2.546,31","0,00","65,498","0,000","24.258,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-20D-RJS,MAR,PLATAFORMA DE PARGO 1A,"1.108,18","0,00","30,141","0,000","1.917,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-25D-RJS,MAR,PLATAFORMA DE PARGO 1A,"12,97","0,00","11,223","0,000","1.288,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-26D-RJS,MAR,PLATAFORMA DE PARGO 1A,"644,55","0,00","23,607","0,000","4.928,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-4-RJS,MAR,PLATAFORMA DE PARGO 1A,"3.139,55","0,00","72,813","0,000","9.121,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-7D-RJS,MAR,PLATAFORMA DE PARGO 1A,"228,55","0,00","15,341","0,000","3.513,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PARGO,7-PG-9D-RJS,MAR,PLATAFORMA DE PARGO 1A,"1.217,77","0,00","30,963","0,000","9.608,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-11H-RJS,MAR,PEREGRINO A,"4.701,91","0,00","56,173","0,000","25.686,50",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-12HA-RJS,MAR,PEREGRINO B,"1.054,05","0,00","6,137","0,000","13.991,47",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-25H-RJS,MAR,PEREGRINO A,"0,63","0,00","0,008","0,000","5,79",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-26H-RJS,MAR,PEREGRINO B,"534,80","0,00","4,608","0,000","5.382,32",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-27H-RJS,MAR,PEREGRINO A,"9.838,93","0,00","101,187","0,000","50.129,51",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-29H-RJS,MAR,PEREGRINO B,"5.928,64","0,00","60,613","0,000","59.722,47",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-31H-RJS,MAR,PEREGRINO A,"10.711,59","0,00","54,452","0,000","2.995,91",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-35HPA-RJS,MAR,PEREGRINO B,"6.951,14","0,00","41,124","0,000","41.541,09",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-3H-RJS,MAR,PEREGRINO A,"9.814,22","0,00","188,292","0,000","55.511,58",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-41HA-RJS,MAR,PEREGRINO B,"4.680,67","0,00","30,979","0,000","9.725,04",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-43H-RJS,MAR,PEREGRINO A,"771,55","0,00","8,915","0,000","2.192,07",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-45H-RJS,MAR,PEREGRINO B,"146,28","0,00","1,155","0,000","1.321,46",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-51H-RJS,MAR,PEREGRINO B,"4.106,92","0,00","30,643","0,000","36.626,91",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-54H-RJS,MAR,PEREGRINO B,"9.410,45","0,00","22,239","0,000","28.471,04",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-55H-RJS,MAR,PEREGRINO A,"7.545,17","0,00","45,718","0,000","23.273,52",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-57HA-RJS,MAR,PEREGRINO A,"17.464,49","0,00","105,256","0,000","59.265,16",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-5H-RJS,MAR,PEREGRINO B,"5.432,71","0,00","59,128","0,000","10.606,95",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-60H-RJS,MAR,PEREGRINO A,"6.552,82","0,00","53,436","0,000","15.599,34",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-62H-RJS,MAR,PEREGRINO A,"17.282,86","0,00","98,236","0,000","24.557,09",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-63H-RJS,MAR,PEREGRINO A,"4.218,20","0,00","48,373","0,000","23.033,69",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-66HP-RJS,MAR,PEREGRINO B,"241,08","0,00","1,822","0,000","3.094,23",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-69H-RJS,MAR,PEREGRINO A,"16.967,77","0,00","102,294","0,000","4.925,22",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-70H-RJS,MAR,PEREGRINO A,"18.814,76","0,00","173,504","0,000","40.179,55",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-71HPA-RJS,MAR,PEREGRINO B,"3.876,09","0,00","18,785","0,000","6.275,32",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-72HP-RJS,MAR,PEREGRINO A,"6.806,04","0,00","66,828","0,000","33.519,44",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-73HP-RJS,MAR,PEREGRINO A,"11.518,34","0,00","78,977","0,000","23.313,84",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-74H-RJS,MAR,PEREGRINO A,"5.855,54","0,00","35,265","0,000","1.848,38",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-76HB-RJS,MAR,PEREGRINO C,"38.812,38","0,00","1.343,441","0,000","20.025,01",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-80HP-RJS,MAR,PEREGRINO C,"4.510,14","0,00","66,559","0,000","50,64",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-81H-RJS,MAR,PEREGRINO A,"16.989,79","0,00","128,502","0,000","8.995,51",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-82H-RJS,MAR,PEREGRINO C,"34.149,56","0,00","1.202,903","0,000","385,96",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-83H-RJS,MAR,PEREGRINO C,"6.286,82","0,00","158,288","0,000","51.510,26",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-85HA-RJS,MAR,PEREGRINO C,"9.818,85","0,00","179,704","0,000","30.049,82",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-88HP-RJS,MAR,PEREGRINO A,"9.263,25","0,00","45,971","0,000","0,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-91H-RJS,MAR,PEREGRINO C,"1.153,84","0,00","16,852","0,000","11.679,01",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-93H-RJS,MAR,PEREGRINO C,"34.790,26","0,00","94,560","0,000","724,95",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-95HP-RJS,MAR,PEREGRINO C,"10.666,12","0,00","156,336","0,000","54.360,50",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-96HP-RJS,MAR,PEREGRINO C,"37.391,68","0,00","101,637","0,000","0,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,7-PRG-97H-RJS,MAR,PEREGRINO C,"16.649,49","0,00","100,219","0,000","7.399,18",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-24H-RJS,MAR,PEREGRINO B,,,,,,"0,000","0,00","172.089,19","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-30DA-RJS,MAR,PEREGRINO A,,,,,,"0,000","0,00","110.658,91","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-38H-RJS,MAR,PEREGRINO B,,,,,,"0,000","0,00","62.536,72","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-39D-RJS,MAR,PEREGRINO A,,,,,,"0,000","143.702,57","0,00","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-61D-RJS,MAR,PEREGRINO A,,,,,,"0,000","166.289,43","0,00","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PEREGRINO,8-PRG-84H-RJS,MAR,PEREGRINO C,,,,,,"0,000","10.190,08","0,00","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-76HB-RJS,MAR,PEREGRINO C,"3.838,59","0,00","132,867","0,000","1.980,50",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-80HP-RJS,MAR,PEREGRINO C,"446,06","0,00","6,583","0,000","5,01",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-82H-RJS,MAR,PEREGRINO C,"3.377,43","0,00","118,968","0,000","38,17",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-83H-RJS,MAR,PEREGRINO C,"621,77","0,00","15,655","0,000","5.094,42",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-85HA-RJS,MAR,PEREGRINO C,"971,10","0,00","17,773","0,000","2.971,96",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-91H-RJS,MAR,PEREGRINO C,"114,12","0,00","1,667","0,000","1.155,07",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-93H-RJS,MAR,PEREGRINO C,"3.440,80","0,00","9,352","0,000","71,70",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-95HP-RJS,MAR,PEREGRINO C,"1.054,89","0,00","15,462","0,000","5.376,31",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,7-PRG-96HP-RJS,MAR,PEREGRINO C,"3.698,08","0,00","10,052","0,000","0,00",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,PITANGOLA,8-PRG-84H-RJS,MAR,PEREGRINO C,,,,,,"0,000","1.007,81","0,00","0,000","0,000","0,00","0,00","0,00"
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-11HP-RJS,MAR,Polvo A,"1.716,87","0,00","69,241","0,000","25.123,87",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-12H-RJS,MAR,Polvo A,"871,47","0,00","40,833","0,000","5.936,88",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-14H-RJS,MAR,Polvo A,"1.537,46","0,00","53,501","0,000","18.959,13",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-16H-RJS,MAR,Polvo A,"1.342,09","0,00","34,761","0,000","2.688,79",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-1H-RJS,MAR,Polvo A,"818,53","0,00","20,441","0,000","16.097,37",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-24HP-RJS,MAR,Polvo A,"4.995,75","0,00","140,011","0,000","30.615,38",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-2HPB-RJS,MAR,Polvo A,"2.713,62","0,00","82,613","0,000","34.659,06",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-32HP-RJS,MAR,Polvo A,"1.851,02","0,00","88,798","0,000","28.275,89",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-36HP-RJS,MAR,Polvo A,"2.169,01","0,00","29,648","0,000","8.793,01",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-47H-RJS,MAR,Polvo A,"3.276,90","0,00","36,209","0,000","9.909,04",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-49H-RJS,MAR,Polvo A,"4.739,08","0,00","86,199","0,000","5.964,03",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-4HP-RJS,MAR,Polvo A,"471,77","0,00","4,136","0,000","11.127,88",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,7-POL-50HP-RJS,MAR,Polvo A,"3.389,23","0,00","64,123","0,000","10.560,10",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,POLVO,9-POL-45D-RJS,MAR,Polvo A,"4.134,43","0,00","205,588","0,000","30.489,32",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,3-BRSA-1314D-RJS,MAR,Petrobras 62,"3.174,44","0,00","326,609","0,000","15.057,79",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-107HPA-RJS,MAR,Petrobras 55,"14.213,94","0,00","873,349","0,000","41.968,42",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-111HP-RJS,MAR,Petrobras 62,"25.629,29","0,00","71.505,313","0,000","1.589,12",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-121HP-RJS,MAR,Petrobras 62,"13.125,82","0,00","620,812","0,000","5.619,41",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-129H-RJS,MAR,Petrobras 62,"11.399,40","0,00","1.207,124","0,000","31.387,23",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-133HP-RJS,MAR,Petrobras 55,"10.577,32","0,00","464,745","0,000","9.583,84",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-135H-RJS,MAR,Petrobras 54,"6.233,34","0,00","331,068","0,000","43.791,22",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-153H-RJS,MAR,Petrobras 62,"9.691,42","0,00","604,408","0,000","1.776,74",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-154D-RJS,MAR,Petrobras 55,"12.998,21","0,00","7.684,621","0,000","1.216,37",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-155D-RJS,MAR,Petrobras 62,"8.706,44","0,00","702,048","0,000","39.189,10",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-162HP-RJS,MAR,Petrobras 55,"84,21","0,00","7,763","0,000","0,59",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-167D-RJS,MAR,Petrobras 55,"22.541,96","0,00","1.613,203","0,000","8.032,18",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-168D-RJS,MAR,Petrobras 55,"18.882,95","0,00","1.195,613","0,000","2.710,62",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-173H-RJS,MAR,Petrobras 62,"5.258,29","0,00","529,849","0,000","1.372,48",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-174H-RJS,MAR,Petrobras 62,"16.859,97","0,00","1.051,933","0,000","19.569,47",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-175H-RJS,MAR,Petrobras 55,"5.530,84","0,00","121,784","0,000","14.970,06",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-176H-RJS,MAR,Petrobras 55,"15.559,43","0,00","1.490,871","0,000","33.665,69",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-178H-RJS,MAR,Petrobras 54,"28.360,25","0,00","1.584,183","0,000","29.081,10",,,,,,,,
2026,04/2026,Rio de Janeiro,Campos,RONCADOR,7-RO-179D-RJS,MAR,Petrobras 62,"9.937,87","0,00","834,349","0,000","951,45",,,,,,,,
